tourney_id,tourney_name,surface,winner_name,loser_name,score,round,minutes,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-brisbane-1,brisbane,Hard,Alex Michelsen,James Duckworth,6-7 4-6 7-2 6-3,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Reilly Opelka,Dane Sweeny,6-3 7-5,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Learner Tien,Camilo Ugo Carabelli,7-6 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Frances Tiafoe,Aleksandar Vukic,6-2 6-2,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Rinky Hijikata,Matteo Arnaldi,,2nd Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Quentin Halys,Kamil Majchrzak,1-6 7-6 6-5,2nd Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,James Duckworth,Terence Atmane,7-6 6-4,2nd Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Pablo Carreno Busta,Arthur Cazaux,5-3,2nd Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Raphael Collignon,Ethan Quinn,7-5 6-3,2nd Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Dane Sweeny,Christopher O'Connell,6-7 4-3 6-4,2nd Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Matteo Arnaldi,Hugo Gaston,6-1 5-7 7-6,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Kamil Majchrzak,Cruz Hewitt,6-4 7-5,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Terence Atmane,Yannick Hanfmann,6-4 7-6,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-brisbane-1,brisbane,Hard,Arthur Cazaux,Martin Landaluce,6-3 6-2,1st Round Qualifying ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
